Honesty-Humility,Emotionality,Extraversion,Agreeableness,Conscientiousness,Openness
2.2,2.36,4.2,1.73,2.8,2.5
2.6,3.54,1.9,3.18,2.25,3.9
3.45,3.27,3.3,2.91,2.45,4.0
3.0,3.92,2.23,3.4,2.58,3.36
4.64,2.27,2.46,2.7,4.18,4.18
3.4,4.18,2.4,4.2,4.29,4.0
2.6,1.8,2.91,2.7,1.8,2.0
3.8,2.91,2.09,3.42,2.69,3.4
3.14,3.7,2.25,1.75,3.43,3.75
3.5,2.73,4.15,3.9,4.7,1.55
3.7,2.54,3.92,3.58,2.64,4.1
4.09,3.6,1.9,3.3,2.9,3.67
2.6,4.5,2.09,2.82,2.64,3.4
2.4,3.18,2.6,2.91,3.55,3.82
2.3,3.7,2.5,2.0,3.3,4.2
2.69,3.5,2.57,4.27,3.3,4.6
2.85,3.0,3.3,2.45,1.8,4.0
3.09,3.64,1.75,2.45,2.64,3.73
3.9,3.5,2.7,3.3,2.4,2.3
2.73,3.91,4.1,3.77,4.55,3.36
2.67,3.27,2.5,3.64,2.18,4.18
2.1,3.36,2.91,4.09,3.56,2.25
4.6,3.55,1.0,2.09,2.5,4.33
3.9,3.91,1.75,3.17,2.5,3.91
2.7,3.7,2.64,2.5,1.7,1.7
2.92,3.64,2.6,3.93,3.2,3.6
2.4,4.2,2.64,1.4,3.15,4.44
3.0,3.25,2.15,4.09,2.0,3.2
4.09,2.0,4.5,2.0,3.0,3.0
1.8,2.36,4.2,2.36,3.83,4.55
2.91,4.17,2.0,1.8,4.27,3.5
3.5,2.7,3.0,4.1,3.08,3.67
3.0,4.09,2.55,2.8,3.6,4.7
3.27,2.9,3.8,3.27,2.9,2.27
2.1,4.3,1.1,2.7,1.82,3.91
3.42,3.5,2.73,3.55,3.5,2.08
4.3,2.7,2.9,2.4,2.9,3.6
4.2,3.9,1.9,3.5,3.0,2.9
2.64,2.2,2.0,2.7,2.91,4.0
3.2,4.8,2.18,3.91,3.93,3.9
3.6,4.2,1.0,3.73,2.9,1.4
4.5,4.4,3.75,3.6,3.5,4.0
3.5,4.4,1.8,2.9,3.6,3.55
3.18,4.09,2.75,2.33,2.6,3.75
3.9,3.45,4.0,4.0,2.27,3.0
2.09,1.8,3.83,2.42,2.89,3.9
3.4,2.2,2.82,3.64,2.7,1.6
3.2,4.8,2.3,4.18,3.18,3.8
3.5,4.0,3.4,2.0,4.1,4.2
4.5,4.8,3.4,2.36,2.1,4.5
4.2,2.82,3.64,3.5,2.55,4.9
2.5,3.1,3.2,4.1,3.55,2.83
3.73,4.4,2.8,3.9,2.4,3.67
4.18,1.91,2.0,2.1,2.0,2.45
3.64,2.4,4.3,2.9,2.9,3.3
2.5,2.1,3.8,3.1,2.18,3.1
3.0,3.8,3.18,3.5,4.18,3.91
2.8,2.9,2.4,2.4,2.36,4.4
3.5,4.9,1.9,3.1,4.0,4.5
3.77,2.64,1.73,2.55,2.55,3.33
2.64,4.3,3.4,4.36,1.67,4.56
3.4,3.6,2.1,2.8,3.8,4.1
2.7,4.9,2.4,3.1,2.6,3.7
3.5,4.6,1.4,1.0,2.1,3.9
4.3,3.64,1.36,4.0,3.0,2.5
3.5,3.5,2.4,3.91,3.54,2.4
1.3,1.2,2.55,2.5,2.08,4.4
2.5,3.3,1.4,2.5,3.3,3.9
2.91,3.69,3.18,3.29,4.1,4.64
3.73,4.4,2.4,2.91,4.18,4.0
3.2,2.3,2.0,2.4,2.73,2.8
3.8,3.4,1.0,1.0,3.09,4.6
4.0,4.3,1.3,4.2,2.2,3.7
3.0,3.09,2.1,2.55,2.86,3.27
3.5,3.1,3.9,3.82,2.64,3.9
3.6,3.6,2.8,2.7,3.0,3.3
2.2,4.5,2.9,4.0,3.9,3.0
3.0,3.45,2.69,3.0,3.09,3.3
3.0,3.1,2.3,3.2,3.4,4.4
1.9,4.3,2.64,2.4,3.1,3.8
3.09,3.36,2.45,2.0,1.92,2.25
4.3,2.4,3.0,3.0,2.25,2.1
1.4,3.09,2.2,1.7,3.7,3.0
2.64,3.8,1.82,2.7,3.91,4.0
3.8,3.6,1.2,3.1,2.9,4.5
2.2,2.64,4.5,2.0,4.3,4.3
3.3,1.3,2.5,3.3,2.8,3.3
3.0,4.8,4.5,4.2,1.1,5.0
3.45,3.64,2.36,3.0,2.8,4.0
3.82,2.7,3.1,3.0,2.18,2.64
3.5,3.2,2.7,4.2,1.8,3.5
4.0,3.8,2.2,1.6,2.4,2.9
1.2,4.2,2.8,1.8,2.0,3.3
1.73,3.2,3.7,1.5,3.0,4.2
3.45,3.5,2.5,3.6,2.73,3.47
3.6,3.4,2.5,3.7,2.3,4.4
3.5,2.18,5.0,1.27,4.5,4.8
3.3,3.4,2.82,4.0,3.2,3.6
3.6,4.1,2.5,2.7,4.3,4.6
3.3,1.7,1.7,2.82,1.9,4.82
5.0,4.0,2.6,3.9,3.9,4.4
3.82,3.7,3.5,2.3,3.3,4.1
2.73,1.7,2.4,2.3,2.0,2.6
3.3,3.5,3.7,3.1,3.36,4.1
3.5,3.8,2.6,3.6,2.0,4.5
4.0,2.36,3.3,2.27,3.1,4.3
3.64,3.8,2.8,4.7,2.3,4.4
3.2,3.6,2.1,3.5,2.7,3.6
3.8,2.8,2.82,3.36,3.73,3.2
4.6,4.3,1.4,3.5,3.9,4.8
3.0,1.7,2.5,2.7,2.5,4.2
2.5,4.3,2.4,2.54,3.0,3.7
2.3,3.3,3.82,3.4,2.3,3.7
2.7,3.3,3.1,2.6,2.2,4.09
4.0,4.1,1.8,3.4,4.8,4.9
3.9,4.27,1.1,3.5,3.4,3.4
4.1,4.8,2.82,2.36,3.2,4.3
2.8,2.7,2.6,2.9,2.4,4.9
2.4,4.0,2.2,3.7,3.8,3.2
3.1,1.6,4.3,2.3,4.1,2.6
2.6,3.55,1.36,3.09,1.5,2.1
2.92,2.27,2.09,2.3,2.0,4.18
3.4,3.6,2.1,1.55,4.5,4.2
2.8,2.9,2.2,1.91,4.0,3.82
2.5,3.2,2.7,3.3,2.9,4.18
3.0,3.2,2.91,2.7,2.2,3.8
3.1,1.1,3.5,3.18,2.7,3.18
3.0,2.91,3.0,3.7,3.7,4.4
3.46,2.82,2.73,2.91,2.64,3.2
1.5,3.91,2.9,2.5,1.9,2.7
3.3,4.0,1.7,4.6,3.2,3.8
2.0,2.5,4.0,3.3,2.2,4.1
3.0,3.7,1.6,2.9,3.2,3.6
4.3,4.3,2.33,2.3,2.4,4.18
2.8,4.4,2.7,1.9,3.9,4.3
3.3,2.4,1.5,2.9,3.73,3.1
3.7,2.6,1.9,1.4,2.0,3.0
4.0,4.3,2.8,3.5,3.9,4.0
3.9,4.3,3.0,3.2,2.0,3.45
3.3,3.3,3.5,3.4,4.0,3.3
2.0,4.1,2.3,3.6,3.6,2.09
3.9,3.4,2.9,2.3,2.3,4.7
4.3,2.5,4.36,2.45,4.9,2.8
3.5,3.3,3.1,2.3,2.1,3.8
2.2,4.6,2.6,3.8,3.7,3.3
2.9,2.3,1.6,3.7,3.9,2.3
2.9,1.7,2.5,3.1,2.1,4.4
2.7,3.4,2.3,3.7,2.4,3.0
2.8,2.7,4.0,2.2,2.0,1.7
3.9,3.1,1.5,2.9,2.3,2.5
2.4,2.4,3.2,2.1,2.2,2.6
3.2,3.9,1.3,2.7,3.1,2.4
3.7,4.3,3.55,1.8,3.83,4.89
2.3,2.6,4.2,3.4,2.5,3.7
3.4,4.1,1.2,2.4,2.1,2.3
3.2,3.0,3.2,4.8,1.9,3.3
3.5,2.7,2.2,3.2,4.0,4.1
1.9,4.6,2.3,2.5,3.5,4.5
4.3,3.3,1.9,2.9,2.4,3.1
3.6,3.4,2.5,2.0,3.3,4.7
2.7,3.0,3.1,3.2,2.4,3.7
2.8,3.8,2.2,3.3,3.1,2.5
4.5,4.4,2.1,3.6,3.9,3.6
3.0,2.71,3.1,3.3,3.36,4.7
3.7,4.4,1.6,3.4,4.3,3.0
3.9,2.2,3.1,2.55,4.0,1.6
3.2,3.2,4.4,3.3,2.2,3.8
2.4,4.5,1.4,3.1,1.6,3.5
2.2,3.7,3.6,3.5,2.2,4.5
4.1,3.64,3.9,2.4,2.4,2.7
3.5,2.8,2.2,2.9,2.4,4.2
2.8,2.5,3.3,3.2,1.2,4.2
4.1,2.9,4.0,3.2,2.3,3.4
3.6,3.4,3.0,2.9,3.3,3.4
2.55,3.2,2.6,2.91,2.36,3.17
3.8,2.7,2.09,3.3,2.7,4.0
2.9,3.3,4.3,1.9,3.3,3.4
4.3,3.7,2.1,3.1,4.2,4.5
1.8,2.6,3.3,1.9,2.3,2.7
4.2,3.3,2.0,1.6,3.5,3.6
3.9,4.4,2.5,1.8,3.6,2.9
1.9,4.0,4.3,3.5,3.3,3.5
2.0,3.6,3.9,2.7,2.1,4.5
2.2,3.4,2.5,2.8,3.1,3.2
2.7,4.0,2.5,2.4,3.4,3.8
3.4,4.2,1.2,3.9,2.9,1.3
2.8,1.2,4.5,3.2,2.8,3.9
4.1,3.55,4.2,4.3,2.2,2.5
3.9,4.4,2.5,3.6,2.4,4.1
3.58,2.3,1.82,3.5,3.9,4.25
2.7,4.7,3.4,3.5,1.5,4.0
1.9,2.0,4.4,3.4,1.7,3.6
3.4,2.1,3.7,3.2,2.0,4.2
1.9,1.3,2.9,2.4,3.3,4.7
2.3,3.8,3.3,3.73,1.6,3.4
1.5,3.7,4.2,2.7,2.3,4.1
3.5,4.2,1.8,2.3,5.0,4.5
2.8,1.4,2.2,2.7,1.6,4.8
3.9,4.3,1.8,3.6,3.6,4.7
2.2,2.7,2.1,1.6,2.2,4.0
3.7,2.9,4.6,3.8,1.9,4.6
2.8,4.2,4.1,2.3,1.9,3.9
2.8,3.2,4.3,4.2,3.7,4.2
2.2,3.2,2.2,2.7,1.8,4.0
2.4,2.9,2.2,3.3,2.8,2.8
2.8,4.6,1.6,3.6,1.5,2.4
2.2,3.3,3.8,1.6,2.9,3.8
4.7,4.5,3.3,2.5,3.5,4.3
4.0,4.4,2.3,2.9,3.5,4.3
3.18,2.3,2.1,2.5,1.9,4.2
3.7,1.4,2.4,3.3,2.6,2.4
2.4,3.1,1.2,2.0,3.7,3.6
2.8,3.6,4.64,3.0,3.5,3.3
2.8,3.3,2.0,2.7,3.9,3.6
3.1,3.6,2.9,3.5,3.0,3.73
3.5,1.4,2.4,2.8,2.0,4.2
3.7,3.6,2.1,3.4,2.2,4.3
4.2,4.4,2.1,3.6,4.0,4.6
3.0,2.7,3.3,5.0,1.7,3.3
3.1,2.4,4.5,2.0,2.1,3.6
2.8,4.9,2.9,3.0,2.6,4.1
2.9,2.5,1.5,2.3,4.4,2.7
3.1,2.4,2.4,2.9,1.8,2.3
3.1,3.8,2.3,3.1,2.7,3.5
3.0,3.9,3.1,4.0,2.2,3.4
3.9,3.8,3.9,3.1,1.5,3.2
2.4,4.2,2.8,3.5,4.0,4.5
1.1,2.8,4.7,2.8,2.5,3.3
3.3,3.36,2.0,3.9,2.7,2.3
2.6,3.8,3.5,2.0,4.8,2.9
4.3,3.6,4.5,3.3,2.8,3.3
3.8,2.6,2.5,2.2,3.2,3.2
3.9,3.9,2.4,3.0,3.09,4.7
3.1,4.7,1.4,2.3,2.9,3.6
2.6,2.1,2.6,2.5,3.2,3.6
3.3,2.7,2.5,3.1,2.1,4.0
2.7,2.9,2.2,2.8,2.1,2.4
3.1,4.5,1.8,3.2,4.2,4.5
3.7,4.1,1.5,2.6,3.2,2.4
3.8,2.2,1.4,1.8,5.0,4.6
2.4,3.0,3.2,1.8,3.4,4.3
2.1,2.6,3.8,2.3,1.9,4.1
4.5,4.5,1.1,2.2,3.6,4.7
3.9,1.0,2.3,2.8,2.4,2.8
3.5,3.7,3.7,4.5,3.7,4.4
4.2,3.4,1.2,3.8,2.3,4.1
2.2,3.5,3.2,2.2,3.6,2.6
3.9,2.9,2.9,4.0,3.5,4.0
3.8,4.2,1.8,3.5,3.4,3.4
4.3,3.4,2.6,3.6,2.1,3.0
3.7,4.0,1.4,3.5,3.1,4.2
3.7,4.4,1.5,3.5,3.6,4.2
1.9,2.9,4.1,2.4,2.8,4.2
2.9,1.8,3.9,3.4,2.0,4.4
2.7,5.0,1.7,2.6,2.5,2.82
3.9,4.9,1.9,3.4,4.2,3.8
3.1,4.7,1.5,2.0,3.4,4.8
2.55,3.1,2.0,2.7,3.1,4.0
2.8,3.9,3.5,2.1,4.6,2.8
4.0,4.0,1.7,4.6,2.6,4.2
3.09,3.6,1.7,2.9,2.9,4.5
3.7,4.6,1.5,2.3,2.0,3.8
3.2,3.7,2.7,3.1,2.9,3.7
3.5,3.1,4.6,4.5,2.2,2.4
2.6,2.2,2.2,2.7,3.1,4.4
3.8,4.7,2.3,2.9,2.8,4.6
4.3,4.5,1.7,2.7,3.5,4.3
3.5,3.6,2.3,4.0,2.2,4.0
3.6,1.8,2.3,3.9,2.6,2.8
3.5,4.3,3.2,4.0,4.5,3.5
3.0,3.9,2.6,2.0,2.9,4.5
3.3,3.0,2.2,3.6,4.4,4.8
2.6,2.9,3.4,4.2,1.9,4.9
2.8,4.1,1.2,3.1,2.8,4.1
3.1,3.7,2.8,2.9,3.6,4.9
3.1,3.4,2.4,3.3,2.3,3.1
3.6,3.6,3.1,3.3,2.6,2.7
4.5,3.0,2.1,1.7,4.4,4.0
1.8,1.9,4.6,3.5,3.7,4.5
2.9,3.9,2.9,2.6,3.2,3.7
3.4,3.7,3.6,3.1,2.9,3.7
4.5,4.3,1.7,3.4,3.3,4.3
2.5,2.2,2.3,3.0,2.6,2.0
2.8,2.4,3.8,2.1,1.2,4.8
2.9,3.4,1.7,3.1,2.8,4.2
2.1,3.9,3.3,2.3,3.4,4.2
3.7,3.73,3.0,3.3,2.6,4.3
3.9,3.3,3.4,3.8,1.9,4.3
2.7,4.0,2.4,2.5,3.1,4.8
2.5,3.8,1.9,2.7,3.5,4.0
3.2,3.4,2.1,2.4,2.5,3.2
1.9,4.5,2.3,2.55,2.4,3.5
2.7,3.1,2.0,3.4,1.3,2.7
2.8,2.7,2.9,3.0,3.36,4.1
2.8,3.2,3.0,3.5,2.9,2.8
2.8,3.7,3.4,3.1,3.3,3.5
2.7,3.0,3.6,2.4,4.2,4.1
2.0,4.7,3.7,3.2,2.1,3.9
2.4,2.2,3.3,2.4,3.1,4.8
1.8,4.5,3.2,2.2,2.1,4.5
2.6,4.4,3.4,3.8,3.4,3.3
3.9,3.7,3.3,2.3,2.8,3.9
2.6,4.1,1.7,3.3,1.2,2.5
3.2,3.1,2.4,1.9,4.0,2.9
4.1,3.4,4.0,2.1,4.0,2.6
3.6,3.1,1.8,2.3,3.3,2.1
3.5,3.1,2.9,2.4,3.9,4.1
2.8,2.3,3.0,2.6,1.5,3.3
3.6,3.8,2.3,2.0,3.2,4.8
3.1,4.7,2.2,3.3,4.4,4.0
3.9,2.4,1.9,3.6,3.7,4.0
2.0,3.0,4.8,3.5,3.5,3.6
2.5,2.9,1.6,2.9,2.5,3.5
2.6,3.8,3.4,4.1,1.4,4.2
3.8,4.6,2.2,4.6,2.2,4.3
3.4,3.8,2.2,3.6,3.0,3.2
2.3,4.2,3.1,3.2,2.9,3.3
2.8,4.2,2.1,3.6,2.7,4.3
4.0,2.6,4.2,3.4,2.8,4.5
3.5,3.7,2.7,2.4,2.9,4.6
3.7,3.3,2.4,2.5,2.9,4.6
2.27,3.7,3.0,2.5,4.1,4.0
2.3,1.4,3.0,2.64,3.5,2.7
3.5,4.4,3.8,3.6,1.5,3.5
4.6,3.5,2.8,3.7,2.7,4.3
4.3,2.8,3.6,2.5,1.7,3.09
3.7,2.7,1.4,2.8,2.2,4.7
2.1,3.1,2.5,3.9,1.8,3.0
4.3,4.0,1.6,2.2,3.3,3.4
2.9,2.3,3.5,2.9,2.4,3.6
2.6,1.4,3.5,1.3,4.1,4.9
3.0,2.55,3.6,3.0,3.7,3.3
4.6,4.8,1.2,3.9,2.1,4.6
1.9,2.8,4.3,2.8,1.7,1.6
3.9,2.5,2.0,3.3,2.82,3.7
2.6,3.8,1.6,3.1,2.4,3.3
4.1,2.4,1.9,2.2,4.3,4.6
3.8,3.5,2.0,2.9,2.5,3.7
4.6,3.5,1.7,2.5,1.1,3.6
4.6,4.6,1.1,3.9,3.4,3.7
4.2,2.2,2.0,4.0,1.8,1.7
3.6,1.8,3.2,4.0,2.5,4.4
2.9,3.7,2.3,1.2,2.8,4.0
1.8,2.8,1.1,2.9,1.73,3.3
3.3,3.3,3.36,3.7,1.7,2.3
3.8,2.0,3.8,3.8,3.3,4.8
3.0,4.5,1.9,4.3,2.1,4.0
3.7,3.2,2.5,2.5,3.4,3.5
3.0,3.8,1.7,2.6,3.8,3.4
4.0,2.5,2.6,2.9,4.2,2.6
2.0,3.6,3.0,2.5,3.6,3.1
3.9,5.0,2.5,2.3,3.2,4.5
2.8,3.4,2.6,2.8,2.8,4.3
4.4,3.3,1.0,3.4,2.8,3.2
4.1,4.73,1.4,3.2,4.6,2.7
2.5,2.8,2.0,2.2,3.6,4.1
3.3,2.8,4.3,2.55,3.3,3.8
2.7,1.2,3.1,2.9,2.2,2.7
4.0,3.8,4.0,3.0,3.8,2.2
3.27,4.2,2.2,3.1,3.1,3.4
4.7,3.4,1.2,3.4,3.1,3.1
2.8,4.7,3.7,3.1,3.0,4.2
4.3,2.3,2.9,2.4,2.6,3.7
3.2,3.2,1.5,3.4,2.0,3.5
3.1,4.2,1.6,2.2,3.9,3.6
4.3,4.7,3.7,4.3,1.1,4.2
4.1,3.8,2.3,2.7,3.4,4.3
3.9,5.0,1.0,3.8,3.1,3.7
3.1,2.6,3.1,1.8,2.6,3.6
3.5,4.6,1.8,4.5,3.3,3.6
3.8,4.7,1.2,3.9,2.6,4.0
3.7,2.0,2.3,3.4,2.6,3.2
3.3,3.0,1.1,2.6,4.2,3.2
1.8,1.9,2.5,2.8,2.8,2.1
3.3,3.7,2.2,3.1,3.3,3.7
2.7,2.0,5.0,2.8,1.9,2.2
2.6,3.1,1.3,2.0,3.6,4.3
3.1,3.6,2.3,1.7,3.7,4.2
4.6,3.0,1.7,1.7,4.5,4.9
2.4,2.2,5.0,3.3,1.9,2.0
3.4,2.8,1.0,2.8,4.2,3.3
3.5,3.1,2.3,2.9,3.4,3.4
3.2,2.2,3.2,3.2,2.4,3.0
1.5,1.3,4.0,2.3,2.6,4.1
2.9,2.2,3.4,2.2,3.8,4.3
3.0,2.3,2.4,4.0,1.5,2.7
3.9,2.7,3.5,3.9,2.9,4.2
2.6,2.4,4.4,2.0,1.3,4.0
2.3,3.5,2.7,3.7,3.2,3.9
4.1,3.7,3.0,2.5,3.2,4.5
1.7,3.3,3.9,3.7,1.7,1.91
3.27,2.2,1.9,2.9,2.4,4.0
1.7,2.8,3.1,3.2,3.0,4.6
2.5,2.0,2.6,3.4,2.6,4.4
3.8,3.3,4.1,4.0,3.4,3.2
3.8,2.5,2.0,2.7,2.6,4.5
4.9,3.1,3.1,2.6,3.2,4.7
2.0,3.64,3.2,3.4,2.6,4.5
2.8,2.9,2.5,3.3,1.4,3.0
3.9,3.0,3.2,4.0,3.4,3.7
3.6,4.2,3.6,3.6,2.9,2.1
2.9,2.0,4.9,2.5,2.1,2.2
3.0,3.4,3.5,2.5,2.9,3.7
3.0,2.8,4.1,1.8,3.0,4.8
3.0,2.1,2.73,3.7,3.7,2.5
2.9,2.6,3.6,3.0,1.8,3.7
3.1,4.4,2.2,3.4,4.6,4.6
3.6,4.6,2.1,2.4,3.6,3.6
1.8,3.4,3.1,2.0,3.9,3.2
3.0,3.0,1.7,2.4,4.8,4.3
1.5,1.8,3.5,3.2,2.0,2.5
3.2,2.8,1.6,2.8,3.7,3.8
2.1,3.3,2.8,4.9,1.1,3.8
2.6,3.3,3.6,2.5,3.5,2.7
2.6,2.7,3.4,2.5,2.5,4.0
3.5,2.9,4.4,3.6,2.6,4.7
3.7,2.7,3.1,2.0,2.5,3.36
2.6,2.7,3.7,3.1,2.0,3.8
4.1,3.9,2.5,4.6,3.8,3.8
3.7,3.8,4.9,3.9,1.6,3.4
4.1,1.9,2.4,2.7,2.8,4.6
3.6,1.5,4.9,3.0,2.8,4.9
3.9,3.7,2.4,3.4,2.9,2.8
4.0,3.5,3.4,2.7,4.7,3.6
3.1,3.2,2.3,1.6,3.3,4.2
2.4,1.9,4.6,1.6,1.2,2.5
3.64,1.8,2.5,2.4,2.8,1.82
3.3,4.7,1.9,2.8,2.9,4.4
4.2,2.7,1.8,2.4,3.9,4.2
3.5,4.0,4.8,3.9,1.5,3.4
2.5,2.7,2.1,2.7,3.3,3.1
2.4,3.1,2.4,2.6,2.9,3.7
3.2,3.3,2.7,2.0,3.27,3.0
3.2,4.1,2.8,2.8,2.8,3.4
1.5,3.9,2.3,3.4,2.0,4.4
1.5,2.3,2.7,2.8,2.9,4.8
3.7,3.3,2.9,2.9,3.4,3.5
3.1,3.4,1.6,2.5,3.8,4.5
2.7,3.1,1.3,2.4,2.2,2.9
2.6,3.7,2.7,2.7,2.36,3.3
1.9,3.0,4.6,2.2,4.0,3.64
3.5,2.9,2.6,4.0,2.7,4.1
2.7,3.5,1.6,3.2,3.4,3.8
5.0,2.7,2.6,4.4,2.2,4.9
2.0,3.6,2.8,4.0,3.2,4.2
1.8,2.6,2.4,2.2,3.9,5.0
2.5,3.1,3.8,4.0,1.8,4.6
2.8,2.4,1.9,3.3,1.8,3.5
4.5,4.6,2.0,2.0,2.4,3.0
3.6,2.7,3.8,2.2,2.1,4.6
4.1,1.5,4.3,3.5,3.5,4.6
2.9,4.3,2.1,3.1,3.3,4.0
3.8,4.6,2.1,2.4,4.0,4.3
4.4,3.2,1.9,3.4,3.0,4.0
2.2,1.5,2.7,1.2,2.3,3.4
4.1,3.1,3.1,3.0,2.7,3.2
2.5,3.9,2.4,3.5,4.0,3.7
4.8,2.9,2.1,2.5,4.2,5.0
2.4,2.91,4.1,2.3,2.7,4.6
2.8,4.1,1.8,2.2,2.4,3.8
2.2,3.0,3.8,2.8,3.9,2.9
2.3,3.2,4.7,2.8,1.9,4.7
3.4,3.9,3.9,3.5,3.2,4.2
3.1,3.3,3.9,4.0,2.2,4.6
2.1,2.9,2.8,2.3,3.5,3.5
4.6,1.6,3.0,3.2,4.3,4.7
4.6,2.6,2.6,2.0,3.3,4.6
4.0,1.7,3.1,2.6,4.1,3.2
3.8,3.1,2.3,3.1,2.9,4.7
1.9,3.0,4.4,2.4,1.8,2.4
3.7,2.4,3.3,3.2,3.3,3.0
4.2,3.3,4.0,2.7,2.8,4.1
4.2,4.4,1.4,3.2,3.6,2.2
2.5,1.8,2.7,2.7,2.3,3.3
3.1,3.18,3.0,2.8,2.3,2.73
3.3,4.1,2.5,3.0,2.5,3.8
3.5,3.3,1.5,3.0,1.7,3.6
3.3,1.7,4.2,1.7,4.1,3.2
2.9,3.8,2.9,4.3,3.0,2.5
2.7,3.1,1.5,3.5,3.5,4.7
4.3,3.2,3.5,4.7,3.0,3.4
2.4,4.0,4.4,4.1,2.7,4.3
2.9,4.2,1.7,2.9,4.0,4.0
4.3,2.3,2.7,2.2,3.7,4.2
3.8,2.7,4.3,3.7,2.4,4.4
3.3,4.1,2.7,2.5,3.2,4.4
3.2,2.3,3.6,3.1,2.3,4.9
3.6,2.5,2.7,2.4,2.9,3.5
4.0,3.3,4.0,3.9,1.8,1.4
1.7,3.8,2.3,3.1,2.8,3.7
3.9,4.6,3.8,4.3,2.2,3.7
2.5,3.8,1.1,3.1,3.2,4.5
4.1,4.7,3.1,3.3,2.7,4.4
4.5,4.0,2.1,4.4,2.9,2.6
4.6,2.4,3.9,3.9,1.7,4.3
3.7,4.8,2.0,3.5,3.2,3.9
3.3,3.5,2.9,3.7,2.0,4.4
3.7,3.8,2.8,3.8,2.8,3.6
4.1,3.4,2.4,2.8,2.5,2.8
2.7,3.4,1.5,4.0,2.1,3.0
1.2,3.0,4.6,1.6,4.5,4.7
3.4,3.2,2.8,2.7,2.5,3.7
4.1,4.9,1.5,3.7,3.5,2.7
4.0,1.9,2.2,3.0,2.1,4.2
3.5,3.1,3.9,3.3,2.5,4.4
3.9,2.8,2.4,2.2,4.0,3.5
3.1,2.6,3.4,2.8,1.9,3.6
4.6,5.0,1.0,3.7,4.6,4.9
3.7,3.9,2.9,3.9,4.2,3.7
4.4,3.4,1.5,1.9,4.0,4.0
1.7,3.9,2.6,3.1,2.8,4.8
4.5,2.1,2.4,3.8,1.9,3.5
2.7,3.0,4.7,3.2,3.0,2.9
3.1,4.5,4.4,3.8,2.5,4.6
2.4,4.4,4.4,3.4,3.3,4.4
2.2,4.6,2.9,3.3,1.9,3.8
3.2,3.2,2.6,3.1,3.5,4.0
3.2,3.3,2.0,3.5,3.7,3.6
3.8,3.3,2.9,3.4,2.9,4.9
3.0,3.7,2.4,3.3,3.7,4.2
2.64,3.2,3.3,2.4,3.3,4.1
4.6,1.0,3.5,4.3,3.1,4.4
3.2,4.3,4.2,3.5,4.4,3.9
3.8,4.6,2.0,3.6,4.1,3.6
3.9,3.1,1.8,2.0,3.2,3.6
4.2,2.5,1.7,1.8,4.1,4.3
3.1,2.9,1.8,2.9,2.2,4.2
2.1,3.2,2.4,3.2,3.5,3.7
2.2,1.9,4.0,1.1,4.1,4.1
2.8,3.8,3.5,3.6,3.45,4.5
3.2,2.7,2.9,2.9,2.1,2.2
2.2,3.9,4.0,2.4,2.8,4.4
2.2,3.7,3.7,1.4,1.6,3.0
2.2,2.7,2.7,2.9,3.0,3.1
2.0,2.0,3.3,1.7,2.2,4.3
3.1,3.1,1.7,3.0,1.8,4.0
3.9,4.7,3.2,4.2,3.8,2.2
2.8,4.4,4.3,3.7,3.4,3.0
3.2,2.2,3.1,2.8,3.8,3.9
3.5,2.9,4.0,3.5,4.2,2.5
1.1,2.9,2.5,3.2,3.1,3.8
3.3,3.7,2.9,3.7,2.2,4.0
2.5,2.4,3.1,3.1,2.8,2.7
2.9,3.4,2.9,2.0,1.4,2.8
4.1,2.9,1.3,3.5,2.7,2.2
3.5,4.0,2.3,3.1,2.9,2.7
3.3,3.2,2.9,2.9,2.5,2.7
4.3,2.3,2.7,4.1,2.2,3.6
4.0,3.8,1.4,3.9,3.8,4.9
3.7,2.6,1.7,3.1,4.8,3.9
3.3,4.4,2.4,4.4,4.6,5.0
4.6,2.3,2.5,2.8,2.6,4.0
3.5,2.6,2.4,2.4,2.2,4.4
3.6,3.0,3.1,4.2,3.9,3.6
4.0,3.3,2.5,3.0,2.8,3.5
3.7,3.4,2.4,3.6,3.6,4.7
3.5,3.9,1.5,3.9,2.9,3.9
2.7,2.5,3.3,3.3,1.9,3.5
2.7,3.3,3.3,2.6,3.4,3.9
3.7,4.5,2.1,3.7,2.0,3.9
4.1,3.4,1.4,2.9,3.6,4.4
2.6,3.3,4.0,3.0,1.6,2.8
3.7,3.8,2.7,3.1,3.36,3.0
4.1,3.2,3.6,3.6,2.3,3.3
2.1,2.6,3.1,3.0,2.3,4.1
2.9,2.4,1.3,2.9,2.0,3.7
1.7,2.4,3.3,3.0,1.7,4.3
2.5,3.3,2.6,4.0,3.8,4.9
3.6,2.5,2.4,3.2,1.8,4.6
3.7,2.4,1.9,2.6,3.8,4.2
3.1,2.5,4.2,4.3,2.5,3.1
3.2,3.0,2.2,3.9,3.5,3.7
2.2,1.7,2.2,2.9,1.8,3.8
3.6,3.4,1.9,3.4,2.7,3.7
4.1,3.1,2.4,2.9,2.7,3.1
3.5,3.4,2.3,3.0,3.8,3.4
2.8,2.4,4.1,4.3,2.5,2.73
1.8,1.9,2.6,2.4,1.8,1.7
1.3,5.0,2.2,1.8,2.1,4.8
2.0,3.9,4.2,3.0,2.5,3.7
3.9,2.7,2.4,2.4,2.3,3.5
